Longitude	Latitude	Elevation	Elevation	HCP1	PRP1	HCP2	PRP2	VpH	VEC_s	VEC_d	TWI
-75.748193	45.108563	58.11	58.11	35.96	23.06	34.68	32.62	5.93	26.87	32.61	11.66
-75.748158	45.108535	58.17	58.17	35.50	21.90	34.38	32.04	5.93	24.60	30.14	11.63
-75.748125	45.108508	58.22	58.22	33.30	19.18	34.00	29.90	5.93	22.05	27.03	11.71
-75.748087	45.108482	58.27	58.27	32.86	18.72	33.16	28.80	5.93	19.50	23.92	11.90
-75.748053	45.108455	58.28	58.28	32.04	18.42	32.78	28.32	5.91	18.36	22.24	12.16
-75.748015	45.108428	58.32	58.32	31.42	17.76	32.12	27.76	5.91	16.03	19.61	12.52
-75.747982	45.108398	58.33	58.33	30.04	16.42	31.04	26.70	5.90	13.98	17.45	12.72
-75.747945	45.108367	58.33	58.33	27.74	14.68	29.32	23.32	5.90	12.23	15.77	12.61
-75.747907	45.108338	58.35	58.35	27.74	14.68	29.32	23.32	5.90	10.85	14.57	12.68
-75.747872	45.108307	58.36	58.36	28.80	15.26	29.74	24.90	5.91	9.91	13.85	12.88
-75.747833	45.108280	58.35	58.35	28.80	15.26	30.16	24.90	5.92	9.32	13.51	12.91
-75.747798	45.108250	58.35	58.35	28.80	15.26	30.70	24.90	5.95	9.16	13.55	12.82
-75.747763	45.108218	58.31	58.31	29.76	16.32	31.00	25.88	5.99	9.34	14.24	12.46
-75.747725	45.108188	58.29	58.29	30.62	17.24	31.56	26.88	6.03	9.73	14.98	12.34
-75.747687	45.108163	58.25	58.25	32.02	18.08	31.98	28.34	6.07	10.19	15.96	12.17
-75.747647	45.108138	58.21	58.21	32.56	18.08	32.94	28.86	6.11	10.91	17.14	12.01
-75.747612	45.108110	58.17	58.17	32.56	17.78	33.36	28.86	6.15	11.77	18.40	11.87
-75.747580	45.108085	58.12	58.12	32.80	17.78	33.46	28.94	6.19	12.78	19.67	11.73
-75.747553	45.108063	58.12	58.12	33.10	19.46	33.56	29.68	6.19	12.78	19.67	11.73
-75.747528	45.108043	58.08	58.08	34.04	20.24	34.00	31.06	6.24	13.88	20.94	11.59
-75.747505	45.108023	58.02	58.02	34.20	20.42	34.04	31.10	6.28	15.29	22.41	11.35
-75.747483	45.108002	57.96	57.96	35.22	22.54	34.40	33.20	6.30	15.72	22.92	11.27
-75.747460	45.107982	57.92	57.92	36.74	24.52	34.40	33.80	6.32	16.57	23.84	11.24
-75.747442	45.107963	57.90	57.90	36.74	25.20	34.00	33.92	6.34	16.98	24.27	11.29
-75.747417	45.107948	57.88	57.88	36.14	25.20	33.56	33.92	6.37	18.51	25.90	11.40
-75.747392	45.107937	57.89	57.89	36.10	24.22	33.20	33.30	6.39	19.37	26.78	11.53
-75.747368	45.107935	57.89	57.89	35.90	24.22	33.08	33.30	6.39	19.37	26.78	11.53
-75.747348	45.107938	57.89	57.89	36.00	24.38	33.08	33.56	6.40	20.30	27.79	11.49
-75.747330	45.107948	57.89	57.89	36.00	24.88	33.14	34.08	6.40	20.30	27.79	11.49
-75.747315	45.107970	57.92	57.92	36.54	24.88	34.38	34.18	6.41	20.98	28.69	11.54
-75.747317	45.107997	57.93	57.93	36.54	24.12	34.66	34.20	6.40	20.67	28.55	11.48
-75.747330	45.108023	57.95	57.95	36.38	23.98	34.70	34.18	6.38	19.24	27.09	11.41
-75.747352	45.108048	57.97	57.97	35.66	22.26	34.74	32.86	6.36	18.88	26.86	11.40
-75.747382	45.108075	58.00	58.00	35.28	21.86	34.70	32.52	6.33	17.37	25.01	11.28
-75.747410	45.108097	58.05	58.05	35.10	21.86	33.96	32.04	6.28	15.81	22.95	11.30
-75.747440	45.108123	58.10	58.10	32.90	18.92	33.58	30.02	6.23	14.34	21.03	11.39
-75.747470	45.108150	58.12	58.12	32.86	18.04	33.52	28.64	6.21	13.99	20.73	11.33
-75.747500	45.108177	58.19	58.19	31.50	16.92	32.68	27.74	6.17	12.72	19.05	11.49
-75.747537	45.108205	58.22	58.22	30.74	16.40	32.00	26.66	6.13	11.63	17.53	11.71
-75.747575	45.108232	58.26	58.26	30.16	15.94	31.32	26.34	6.10	10.78	16.31	11.83
-75.747610	45.108258	58.29	58.29	29.60	15.36	31.18	25.72	6.07	10.10	15.32	11.98
-75.747643	45.108288	58.33	58.33	29.00	14.30	30.98	24.98	6.04	9.72	14.68	12.06
-75.747682	45.108322	58.36	58.36	29.00	14.30	30.64	24.98	6.02	9.55	14.42	12.38
-75.747718	45.108350	58.37	58.37	28.12	14.06	30.34	24.48	5.99	9.59	14.41	13.12
-75.747758	45.108380	58.37	58.37	28.00	14.06	30.20	24.48	5.97	9.86	14.58	13.10
-75.747800	45.108408	58.38	58.38	27.54	14.06	29.34	23.28	5.95	10.47	15.11	13.13
-75.747837	45.108440	58.39	58.39	27.54	14.36	29.34	23.28	5.98	12.31	17.24	12.81
-75.747870	45.108467	58.38	58.38	28.94	15.12	30.82	24.86	5.98	13.90	18.93	12.86
-75.747910	45.108497	58.38	58.38	29.84	16.34	30.88	26.06	5.99	15.76	21.08	12.54
-75.747948	45.108525	58.35	58.35	30.72	17.00	31.44	27.30	6.00	17.92	23.61	11.97
-75.747988	45.108555	58.30	58.30	31.20	17.44	32.34	27.38	6.01	20.39	26.77	11.65
-75.748028	45.108587	58.25	58.25	32.30	18.38	32.90	28.50	6.02	23.02	30.06	11.56
-75.748065	45.108618	58.20	58.20	33.74	20.28	33.26	30.20	6.03	25.58	33.06	11.58
-75.748100	45.108648	58.15	58.15	34.06	21.36	33.56	31.32	6.04	27.61	35.35	11.68
-75.748137	45.108680	58.14	58.14	36.60	24.88	34.46	33.80	6.03	29.24	36.71	11.87
-75.748175	45.108708	58.18	58.18	36.60	24.88	34.46	33.80	6.00	29.33	36.10	11.65
-75.748213	45.108737	58.24	58.24	36.18	24.20	33.90	32.62	5.97	28.64	34.58	11.59
-75.748248	45.108763	58.31	58.31	34.58	22.58	33.00	31.30	5.93	27.40	32.61	11.72
-75.748288	45.108792	58.36	58.36	32.46	19.78	32.00	29.30	5.89	25.97	30.77	11.99
-75.748317	45.108818	58.36	58.36	30.86	18.16	31.58	27.12	5.89	25.88	31.07	11.85
-75.748352	45.108848	58.38	58.38	30.68	17.90	30.98	26.94	5.85	24.63	29.72	12.08
-75.748387	45.108880	58.40	58.40	30.34	18.00	30.96	26.94	5.81	23.49	28.64	12.16
-75.748422	45.108908	58.41	58.41	30.26	17.90	30.72	26.94	5.78	22.58	27.58	12.17
-75.748460	45.108938	58.43	58.43	30.00	17.66	30.72	26.74	5.76	21.85	26.83	12.27
-75.748493	45.108970	58.46	58.46	29.68	17.22	30.72	26.30	5.75	21.44	26.43	12.44
-75.748532	45.108998	58.47	58.47	29.68	17.22	30.82	26.30	5.75	21.79	27.25	12.39
-75.748565	45.109028	58.46	58.46	31.06	18.54	31.14	27.58	5.74	21.82	27.41	12.58
-75.748602	45.109058	58.46	58.46	31.12	18.82	31.86	28.00	5.74	21.87	27.61	12.62
-75.748638	45.109085	58.46	58.46	31.90	19.64	32.26	28.42	5.73	21.98	27.80	12.59
-75.748675	45.109113	58.48	58.48	33.02	20.36	32.44	29.44	5.73	21.90	27.84	12.30
-75.748710	45.109145	58.51	58.51	33.02	20.36	32.44	29.44	5.73	21.58	27.53	11.91
-75.748747	45.109172	58.54	58.54	30.96	18.32	32.22	27.64	5.74	21.44	27.20	11.79
-75.748783	45.109200	58.60	58.60	29.66	16.88	30.76	25.90	5.74	21.32	27.04	11.83
-75.748825	45.109228	58.65	58.65	29.12	16.54	30.22	25.18	5.75	21.45	27.20	12.05
-75.748862	45.109260	58.68	58.68	28.86	16.52	30.00	25.08	5.75	21.99	27.59	12.43
-75.748898	45.109293	58.70	58.70	28.86	16.52	30.00	25.08	5.76	23.26	28.26	12.67
-75.748942	45.109325	58.70	58.70	29.30	16.56	30.18	25.40	5.74	25.30	30.28	12.57
-75.748978	45.109355	58.69	58.69	29.68	17.18	30.20	26.06	5.75	25.61	30.24	12.45
-75.749017	45.109387	58.65	58.65	30.60	18.32	31.38	27.26	5.74	26.57	31.25	12.18
-75.749055	45.109417	58.61	58.61	32.94	21.24	31.82	29.74	5.75	27.12	31.84	12.19
-75.749090	45.109448	58.58	58.58	33.60	21.78	32.60	30.70	5.76	27.08	31.68	12.50
-75.749123	45.109475	58.58	58.58	33.60	21.78	32.60	30.70	5.78	26.48	30.80	12.19
-75.749158	45.109505	58.63	58.63	31.98	19.62	32.38	28.22	5.78	25.50	29.60	12.04
-75.749195	45.109533	58.68	58.68	31.78	19.24	31.36	27.92	5.78	24.34	28.44	12.06
-75.749232	45.109562	58.73	58.73	31.20	18.34	31.14	27.62	5.79	22.58	26.92	11.99
-75.749268	45.109592	58.77	58.77	30.48	18.12	30.92	27.10	5.79	21.54	26.12	11.91
-75.749307	45.109622	58.80	58.80	30.10	18.00	30.44	26.94	5.78	20.62	25.47	11.83
-75.749342	45.109650	58.85	58.85	29.64	17.20	30.40	25.82	5.79	19.93	24.97	11.83
-75.749372	45.109683	58.89	58.89	29.64	17.20	30.28	25.78	5.80	19.43	24.67	12.02
-75.749410	45.109712	58.91	58.91	29.82	17.24	30.28	25.78	5.81	19.20	24.59	12.09
-75.749448	45.109742	58.93	58.93	29.82	17.24	30.32	26.04	5.82	19.28	24.81	12.07
-75.749483	45.109772	58.95	58.95	29.66	17.32	30.32	26.12	5.84	19.59	25.06	12.08
-75.749522	45.109803	58.96	58.96	29.62	17.48	30.02	26.04	5.87	20.80	25.36	11.77
-75.749560	45.109833	58.98	58.98	29.56	17.48	29.88	25.96	5.87	21.33	25.28	11.80
-75.749595	45.109862	58.95	58.95	29.40	17.22	29.60	25.70	5.89	21.91	25.28	11.57
-75.749633	45.109890	58.95	58.95	29.38	17.22	29.60	25.70	5.91	22.32	25.12	11.70
-75.749668	45.109920	58.93	58.93	29.36	17.84	29.46	26.04	5.92	22.68	25.07	11.76
-75.749707	45.109950	58.93	58.93	29.38	17.88	29.58	26.14	5.93	22.96	25.10	11.78
-75.749748	45.109978	58.92	58.92	29.48	18.38	29.58	26.20	5.93	23.23	25.08	11.93
-75.749787	45.110012	58.92	58.92	29.48	18.38	29.58	26.20	5.93	23.34	25.04	11.97
-75.749828	45.110040	58.96	58.96	28.96	18.00	29.64	25.32	5.92	23.23	24.92	11.86
-75.749867	45.110070	59.01	59.01	28.96	17.98	29.64	25.32	5.92	23.70	25.13	11.59
-75.749902	45.110098	59.02	59.02	29.00	17.54	29.64	25.48	5.92	23.88	25.15	11.50
-75.749940	45.110125	59.07	59.07	29.00	17.54	29.60	25.48	5.90	23.87	25.11	11.53
-75.749977	45.110155	59.11	59.11	28.90	17.50	29.54	25.22	5.88	23.84	25.35	11.59
-75.750017	45.110185	59.14	59.14	28.90	17.50	29.54	25.22	5.87	23.70	25.77	11.66
-75.750055	45.110215	59.18	59.18	28.90	17.50	29.50	25.32	5.86	23.63	26.14	11.74
-75.750092	45.110245	59.21	59.21	28.96	17.40	29.50	25.38	5.85	23.59	26.39	11.83
-75.750128	45.110273	59.24	59.24	29.08	17.40	29.50	25.32	5.85	23.46	26.56	11.91
-75.750168	45.110305	59.27	59.27	29.08	17.58	29.22	25.30	5.85	23.24	26.55	12.00
-75.750207	45.110340	59.31	59.31	29.00	17.58	29.06	24.98	5.85	22.40	26.34	12.10
-75.750242	45.110372	59.33	59.33	28.22	17.06	28.68	24.68	5.85	21.97	26.28	12.09
-75.750278	45.110403	59.35	59.35	27.76	16.22	28.60	23.84	5.85	21.54	26.18	12.06
-75.750315	45.110433	59.37	59.37	27.40	16.06	28.22	23.70	5.86	21.18	25.84	12.04
-75.750352	45.110465	59.40	59.40	27.36	16.06	28.10	23.48	5.87	20.87	25.51	12.02
-75.750390	45.110495	59.42	59.42	27.00	15.94	27.54	23.26	5.89	20.65	25.02	11.99
-75.750427	45.110523	59.45	59.45	26.82	15.76	27.30	23.18	5.90	20.54	24.52	11.91
-75.750462	45.110553	59.52	59.52	26.28	15.54	27.18	22.58	5.93	20.24	24.32	12.31
-75.750497	45.110583	59.54	59.54	26.00	15.42	26.92	22.32	5.95	20.37	24.40	12.54
-75.750532	45.110612	59.55	59.55	26.00	15.28	26.82	22.32	5.96	20.54	24.84	12.65
-75.750568	45.110642	59.53	59.53	26.08	15.42	26.76	22.32	5.97	20.73	25.48	12.80
-75.750605	45.110672	59.53	59.53	26.10	15.50	26.76	22.46	5.97	20.90	26.28	12.69
-75.750645	45.110703	59.54	59.54	26.20	15.50	26.76	22.46	5.97	21.05	27.14	12.49
-75.750682	45.110733	59.56	59.56	26.20	15.38	26.66	22.34	5.97	21.13	28.01	12.44
-75.750720	45.110765	59.58	59.58	25.72	15.32	26.40	21.88	5.96	21.17	28.78	12.35
-75.750758	45.110797	59.62	59.62	25.54	14.96	26.36	21.88	5.95	21.03	30.71	12.19
-75.750797	45.110828	59.65	59.65	25.52	14.96	26.30	22.02	5.94	21.03	30.76	12.19
-75.750833	45.110857	59.68	59.68	25.34	14.96	26.28	22.02	5.93	21.11	30.48	12.22
-75.750868	45.110885	59.69	59.69	25.12	14.96	26.02	21.56	5.93	21.13	31.63	12.42
-75.750905	45.110915	59.71	59.71	24.96	14.56	25.88	21.56	5.92	21.27	31.07	12.50
-75.750940	45.110947	59.73	59.73	24.96	14.56	25.72	21.60	5.90	21.46	30.40	12.67
-75.750980	45.110977	59.73	59.73	25.16	14.94	25.70	21.60	5.87	21.70	29.59	12.79
-75.751017	45.111007	59.72	59.72	25.36	15.48	25.70	22.30	5.83	22.03	28.79	12.84
-75.751052	45.111037	59.71	59.71	26.56	16.58	26.52	22.98	5.81	22.36	27.83	13.08
-75.751088	45.111067	59.71	59.71	26.56	16.72	26.72	23.46	5.78	22.71	27.02	12.78
-75.751130	45.111098	59.72	59.72	26.34	16.72	26.74	23.46	5.76	23.01	26.46	12.52
-75.751167	45.111128	59.73	59.73	26.16	16.36	26.74	23.18	5.74	23.17	26.10	12.32
-75.751202	45.111160	59.73	59.73	26.16	16.20	26.10	23.00	5.75	23.18	25.94	12.16
-75.751240	45.111188	59.74	59.74	25.72	15.86	26.02	21.96	5.77	23.10	25.93	12.08
-75.751277	45.111218	59.76	59.76	25.36	15.86	25.64	21.96	5.78	22.96	25.86	12.07
-75.751317	45.111248	59.80	59.80	25.24	15.82	25.38	21.80	5.81	22.66	25.26	11.99
-75.751357	45.111278	59.83	59.83	25.18	15.66	25.04	21.74	5.83	22.56	25.24	12.00
-75.751395	45.111308	59.85	59.85	25.02	15.56	24.70	21.66	5.85	22.53	24.99	11.95
-75.751432	45.111338	59.87	59.87	25.02	15.54	24.70	21.66	5.87	22.53	24.90	11.92
-75.751470	45.111368	59.89	59.89	24.84	15.54	24.68	21.48	5.88	22.58	24.78	11.90
-75.751510	45.111402	59.90	59.90	24.84	15.54	24.70	21.48	5.90	22.62	24.65	11.88
-75.751548	45.111430	59.92	59.92	24.80	15.14	24.70	21.32	5.91	22.74	24.51	11.89
-75.751585	45.111462	59.94	59.94	24.80	15.14	24.70	21.32	5.92	22.90	24.44	11.90
-75.751623	45.111493	59.98	59.98	25.04	15.32	24.70	21.28	5.94	23.04	24.37	11.93
-75.751662	45.111522	60.00	60.00	25.04	15.32	24.52	21.28	5.95	23.10	24.46	11.94
-75.751700	45.111552	60.03	60.03	24.52	15.32	24.04	21.10	5.95	23.07	24.67	11.95
-75.751735	45.111583	60.06	60.06	24.22	14.94	23.84	21.06	5.96	23.03	24.82	11.99
-75.751772	45.111615	60.07	60.07	24.08	14.92	23.46	20.34	5.96	22.96	24.96	12.03
-75.751812	45.111643	60.08	60.08	23.74	14.80	23.30	20.34	5.97	22.86	25.03	12.04
-75.751855	45.111673	60.09	60.09	22.80	14.34	22.70	20.16	5.97	22.75	25.03	12.05
-75.751895	45.111702	60.12	60.12	22.64	14.30	22.20	19.98	5.97	22.67	24.76	12.03
-75.751935	45.111732	60.17	60.17	22.50	13.76	21.84	19.02	5.98	22.54	24.60	12.18
-75.751975	45.111760	60.19	60.19	22.48	13.76	21.84	19.02	5.98	22.45	24.36	12.24
-75.752013	45.111790	60.21	60.21	22.50	13.98	21.84	19.24	5.98	22.38	24.27	12.29
-75.752052	45.111820	60.23	60.23	22.56	14.28	21.84	19.28	5.98	22.35	24.17	12.30
-75.752092	45.111848	60.24	60.24	22.88	14.32	21.84	19.30	5.97	22.43	24.03	12.29
-75.752130	45.111878	60.25	60.25	22.88	14.56	22.04	19.66	5.96	22.57	24.05	12.28
-75.752168	45.111908	60.27	60.27	23.10	14.56	22.20	19.90	5.96	22.72	24.16	12.30
-75.752205	45.111940	60.30	60.30	23.10	14.52	22.20	19.90	5.96	22.84	24.28	12.40
-75.752243	45.111972	60.34	60.34	23.04	14.52	21.62	19.76	5.97	22.89	24.27	12.88
-75.752282	45.112003	60.35	60.35	22.80	14.60	21.62	19.76	5.96	22.76	24.46	13.14
-75.752320	45.112033	60.36	60.36	23.04	14.78	21.58	20.02	5.96	22.63	24.43	13.37
-75.752358	45.112063	60.36	60.36	22.82	14.82	21.62	20.02	5.95	22.45	24.39	12.97
-75.752402	45.112093	60.36	60.36	22.82	14.82	21.42	19.98	5.94	22.19	24.39	12.65
-75.752438	45.112125	60.36	60.36	22.82	14.90	21.20	19.96	5.93	21.94	24.37	12.52
-75.752478	45.112152	60.35	60.35	22.68	14.92	21.20	19.98	5.92	21.78	24.34	12.53
-75.752518	45.112182	60.37	60.37	22.86	15.06	21.20	20.08	5.91	21.71	24.33	12.59
-75.752555	45.112215	60.41	60.41	23.18	15.06	21.44	20.16	5.91	21.67	24.28	13.16
-75.752590	45.112245	60.42	60.42	23.18	15.00	21.54	20.16	5.90	21.83	24.36	13.36
-75.752625	45.112278	60.42	60.42	23.10	15.00	21.58	20.16	5.93	22.02	24.46	13.55
-75.752663	45.112310	60.42	60.42	23.10	15.16	21.96	20.42	5.96	22.28	24.54	13.66
-75.752697	45.112338	60.42	60.42	23.46	15.18	22.18	20.48	5.99	22.58	24.67	13.52
-75.752730	45.112370	60.42	60.42	23.74	15.28	22.18	20.66	6.02	22.88	24.73	13.23
-75.752772	45.112400	60.45	60.45	23.74	15.60	22.02	20.92	6.07	23.24	24.73	13.37
-75.752810	45.112430	60.45	60.45	23.66	15.60	21.96	20.92	6.10	23.44	24.79	13.60
-75.752848	45.112462	60.45	60.45	23.42	14.98	21.68	20.26	6.12	23.63	24.87	13.45
-75.752887	45.112493	60.47	60.47	23.42	14.98	21.60	20.26	6.14	23.67	24.99	13.41
-75.752922	45.112525	60.48	60.48	23.68	15.70	21.60	20.70	6.17	23.74	25.09	13.74
-75.752963	45.112553	60.47	60.47	23.68	15.70	21.60	20.70	6.21	23.78	25.18	13.40
-75.753002	45.112587	60.45	60.45	23.22	15.28	21.36	20.22	6.24	24.03	25.42	13.04
-75.753037	45.112617	60.45	60.45	22.94	15.28	20.96	20.22	6.31	24.17	25.94	12.79
-75.753077	45.112647	60.46	60.46	22.94	16.04	20.90	20.54	6.34	24.60	26.43	13.14
-75.753117	45.112675	60.46	60.46	23.64	16.78	20.90	20.78	6.37	25.53	27.34	13.24
-75.753155	45.112707	60.47	60.47	23.74	17.06	20.90	21.40	6.39	26.83	28.77	13.91
-75.753193	45.112735	60.47	60.47	23.84	17.10	20.96	21.82	6.42	28.58	30.72	14.24
-75.753233	45.112767	60.47	60.47	24.16	17.68	21.80	22.08	6.44	30.77	33.24	13.90
-75.753270	45.112795	60.46	60.46	26.02	17.68	24.06	23.30	6.47	33.42	36.30	13.89
-75.753302	45.112820	60.46	60.46	29.16	19.36	28.26	26.32	6.49	36.31	39.52	13.61
-75.753328	45.112840	60.47	60.47	35.08	25.04	33.46	32.88	6.53	38.28	41.76	13.47
-75.753353	45.112860	60.48	60.48	42.66	32.90	38.74	41.80	6.55	40.94	44.10	13.37
-75.753375	45.112880	60.47	60.47	47.34	33.56	43.44	48.54	6.53	41.60	44.14	12.90
-75.753400	45.112900	60.49	60.49	50.42	36.08	52.08	48.98	6.56	43.32	45.50	13.11
-75.753423	45.112917	60.48	60.48	61.04	46.18	58.96	59.98	6.58	45.59	46.88	12.84
-75.753447	45.112937	60.47	60.47	69.54	59.94	63.78	74.74	6.60	47.29	48.19	12.46
-75.753468	45.112955	60.43	60.43	77.22	71.54	65.18	82.74	6.59	48.02	48.41	12.33
-75.753485	45.112970	60.38	60.38	80.78	71.54	69.94	83.02	6.61	49.40	49.31	12.31
-75.753488	45.112988	60.38	60.38	80.78	66.96	72.72	83.02	6.61	49.40	49.31	12.31
-75.753485	45.113003	60.34	60.34	80.42	58.02	77.26	78.56	6.64	50.76	50.11	12.55
-75.753475	45.113020	60.32	60.32	80.04	56.44	78.58	76.24	6.66	52.00	50.80	12.74
-75.753458	45.113027	60.32	60.32	78.98	56.44	77.26	75.92	6.66	52.00	50.80	12.74
-75.753437	45.113032	60.34	60.34	78.28	63.20	75.66	76.24	6.68	52.91	51.85	12.72
-75.753412	45.113025	60.38	60.38	75.56	63.20	72.64	74.26	6.69	52.84	52.34	12.71
-75.753383	45.113013	60.40	60.40	73.96	56.10	68.28	73.42	6.67	49.70	49.99	12.69
-75.753357	45.112995	60.44	60.44	65.34	42.50	68.12	62.12	6.69	48.98	49.71	12.85
-75.753333	45.112975	60.45	60.45	57.84	37.08	58.74	53.78	6.68	46.76	48.44	12.91
-75.753307	45.112953	60.45	60.45	48.44	29.96	52.88	44.40	6.65	45.20	47.42	13.02
-75.753278	45.112930	60.46	60.46	44.26	29.04	45.68	40.20	6.64	42.63	45.65	13.07
-75.753248	45.112907	60.47	60.47	42.76	28.90	42.30	39.16	6.62	39.85	43.38	13.09
-75.753220	45.112885	60.47	60.47	35.88	24.30	35.52	33.08	6.64	38.73	42.47	12.78
-75.753185	45.112860	60.45	60.45	29.52	20.18	28.08	26.52	6.61	36.87	40.51	12.77
-75.753150	45.112833	60.46	60.46	26.04	18.40	24.24	22.94	6.59	33.90	37.28	12.72
-75.753117	45.112808	60.47	60.47	24.98	18.18	22.22	21.86	6.57	31.11	34.12	12.70
-75.753080	45.112777	60.47	60.47	23.96	17.66	21.36	21.56	6.55	28.69	31.41	12.68
-75.753043	45.112750	60.47	60.47	23.96	17.66	21.02	21.56	6.53	26.74	29.36	12.68
-75.753005	45.112720	60.47	60.47	23.84	17.66	21.02	21.14	6.46	24.98	27.29	12.84
-75.752965	45.112690	60.46	60.46	23.60	16.78	21.14	21.06	6.43	24.22	26.61	12.71
-75.752927	45.112658	60.46	60.46	23.44	16.78	21.20	21.06	6.40	23.76	26.21	12.65
-75.752888	45.112627	60.47	60.47	23.44	16.86	21.34	21.20	6.36	23.50	25.99	12.67
-75.752853	45.112595	60.47	60.47	23.70	17.20	21.20	21.48	6.32	23.50	25.93	12.78
-75.752820	45.112565	60.47	60.47	23.70	17.20	21.06	21.48	6.28	23.45	25.82	12.85
-75.752785	45.112535	60.46	60.46	23.58	16.80	20.90	20.96	6.25	23.54	25.68	12.86
-75.752750	45.112510	60.44	60.44	23.58	16.80	20.90	20.90	6.22	23.45	25.45	12.81
-75.752713	45.112478	60.43	60.43	23.58	16.84	20.98	20.90	6.16	23.16	25.08	12.87
-75.752677	45.112452	60.42	60.42	23.58	16.90	21.18	21.00	6.13	22.89	25.01	12.75
-75.752643	45.112422	60.42	60.42	23.86	17.54	21.18	21.40	6.09	22.70	24.92	12.80
-75.752607	45.112392	60.42	60.42	23.86	17.54	20.90	21.40	6.07	22.38	24.83	12.78
-75.752570	45.112363	60.42	60.42	23.70	16.98	20.90	20.88	6.04	22.05	24.62	12.92
-75.752532	45.112335	60.42	60.42	23.64	16.80	20.90	20.88	6.02	21.77	24.27	12.93
-75.752497	45.112308	60.41	60.41	23.56	16.98	21.04	20.90	6.00	21.54	23.94	12.84
-75.752463	45.112277	60.40	60.40	23.50	17.02	21.08	20.90	5.99	21.40	23.67	12.69
-75.752425	45.112243	60.39	60.39	23.30	17.02	21.04	20.82	5.99	21.38	23.54	12.60
-75.752387	45.112213	60.39	60.39	23.50	17.00	21.14	20.82	5.98	21.54	23.62	12.53
-75.752348	45.112182	60.38	60.38	23.56	16.82	21.20	21.34	5.98	21.75	23.61	12.45
-75.752310	45.112153	60.37	60.37	23.56	16.76	21.66	21.34	5.99	21.96	23.57	12.40
-75.752272	45.112123	60.35	60.35	23.44	16.74	21.66	21.26	6.00	22.19	23.46	12.38
-75.752233	45.112093	60.34	60.34	23.10	15.98	21.64	20.70	6.01	22.38	23.38	12.36
-75.752197	45.112063	60.33	60.33	23.00	15.86	21.46	20.44	6.01	22.56	23.34	12.35
-75.752160	45.112033	60.32	60.32	23.00	15.84	21.32	20.40	6.02	22.73	23.31	12.34
-75.752118	45.112003	60.31	60.31	23.04	15.86	21.32	20.40	6.02	22.82	23.21	12.32
-75.752077	45.111977	60.29	60.29	23.04	15.92	21.38	20.22	6.03	22.86	23.24	12.29
-75.752042	45.111947	60.27	60.27	23.20	15.92	21.66	20.22	6.04	22.84	23.32	12.25
-75.752007	45.111918	60.23	60.23	23.20	15.90	21.66	20.38	6.03	22.73	23.64	12.21
-75.751973	45.111888	60.22	60.22	23.32	15.90	21.86	20.72	6.03	22.76	23.98	12.19
-75.751940	45.111860	60.20	60.20	23.28	15.88	21.88	20.72	6.02	22.78	24.43	12.16
-75.751905	45.111832	60.18	60.18	23.28	15.74	21.86	20.16	6.02	22.83	24.98	12.13
-75.751867	45.111802	60.16	60.16	23.28	15.74	21.88	20.16	6.02	22.86	25.47	12.10
-75.751827	45.111772	60.13	60.13	23.48	15.76	21.90	20.42	6.01	22.90	25.90	12.06
-75.751795	45.111743	60.12	60.12	23.48	15.98	22.16	20.52	6.00	22.84	25.67	12.06
-75.751758	45.111713	60.10	60.10	23.48	16.08	22.16	20.48	6.00	22.86	26.08	12.07
-75.751725	45.111683	60.09	60.09	23.56	16.14	22.20	20.52	6.00	22.83	26.37	12.07
-75.751690	45.111657	60.09	60.09	23.76	16.26	22.50	20.92	6.00	22.83	26.35	12.06
-75.751653	45.111625	60.08	60.08	24.60	16.90	22.78	21.68	6.00	22.77	25.82	12.04
-75.751617	45.111597	60.06	60.06	24.60	16.90	23.62	21.68	6.00	22.68	25.29	12.00
-75.751580	45.111567	60.01	60.01	24.66	16.74	23.86	21.64	5.98	22.65	24.68	11.96
-75.751543	45.111537	59.99	59.99	24.82	16.74	23.92	21.64	5.97	22.52	24.65	11.93
-75.751505	45.111507	59.96	59.96	24.90	17.12	24.08	21.96	5.95	22.36	24.67	11.91
-75.751463	45.111477	59.94	59.94	24.96	17.18	24.12	22.00	5.94	22.20	24.49	11.88
-75.751428	45.111448	59.91	59.91	25.06	17.18	24.28	22.32	5.92	22.05	24.21	11.84
-75.751387	45.111417	59.88	59.88	25.26	17.22	24.30	22.32	5.90	21.96	24.14	11.83
-75.751350	45.111388	59.84	59.84	25.46	17.60	24.48	22.42	5.88	21.91	24.09	11.86
-75.751310	45.111358	59.82	59.82	25.46	17.60	24.64	22.42	5.86	21.91	24.04	11.89
-75.751268	45.111330	59.81	59.81	25.18	17.18	24.64	22.18	5.84	21.97	24.13	11.90
-75.751232	45.111303	59.80	59.80	25.18	17.18	24.58	22.18	5.82	22.03	24.20	11.88
-75.751193	45.111270	59.76	59.76	25.50	17.18	24.58	22.36	5.80	22.29	24.77	11.91
-75.751157	45.111240	59.73	59.73	25.78	17.82	24.94	22.70	5.79	22.41	25.10	11.95
-75.751120	45.111212	59.72	59.72	26.48	18.22	25.52	23.68	5.78	22.44	25.27	11.98
-75.751083	45.111178	59.71	59.71	26.52	18.34	25.72	23.68	5.77	22.43	25.70	12.00
-75.751042	45.111148	59.69	59.69	26.82	18.62	25.78	23.64	5.78	22.26	26.32	12.03
