Longitude	Latitude	Elevation	Elevation	ShallowEC	DeepEC
-97.984711	41.275837	516.409	516.409	0.8	8.7
-97.984756	41.275837	516.421	516.421	0.9	8.7
-97.984802	41.275837	516.437	516.437	0.7	8.9
-97.984856	41.275837	516.456	516.456	0.7	8.7
-97.984909	41.275837	516.472	516.472	0.7	7.8
-97.98497	41.275837	516.502	516.502	0.6	5.9
-97.985016	41.275837	516.545	516.545	0.6	6
-97.985062	41.275837	516.568	516.568	0.8	6.9
-97.985123	41.275841	516.559	516.559	0.8	6.6
-97.985184	41.275845	516.554	516.554	0.7	5.5
-97.985237	41.275845	516.57	516.57	0.8	5.8
-97.985291	41.275845	516.59	516.59	0.7	5.3
-97.985352	41.275845	516.603	516.603	0.6	4.4
-97.985413	41.275845	516.602	516.602	0.5	3.6
-97.985466	41.275845	516.598	516.598	0.5	3.1
-97.985519	41.275845	516.599	516.599	0.4	3.2
-97.98558	41.275845	516.616	516.616	0.6	4.1
-97.985641	41.275845	516.633	516.633	0.8	5.4
-97.985687	41.275845	516.638	516.638	0.8	6.6
-97.985733	41.275845	516.647	516.647	0.7	6.4
-97.985779	41.275845	516.656	516.656	0.6	5.9
-97.985817	41.275845	516.665	516.665	0.5	5.7
-97.985863	41.275845	516.687	516.687	0.4	6.3
-97.985916	41.275845	516.716	516.716	0.5	5.8
-97.985962	41.275845	516.734	516.734	0.6	5.9
-97.986008	41.275845	516.745	516.745	0.6	7.1
-97.986061	41.275845	516.758	516.758	0.6	6.7
-97.986115	41.275845	516.768	516.768	0.6	8.5
-97.986176	41.275845	516.774	516.774	0.7	10.2
-97.986221	41.275845	516.77	516.77	0.9	10.3
-97.986267	41.275848	516.756	516.756	0.9	10
-97.98632	41.275848	516.739	516.739	0.9	8.7
-97.986374	41.275845	516.745	516.745	1	9.3
-97.98642	41.275848	516.763	516.763	0.9	8.1
-97.986465	41.275856	516.774	516.774	0.7	7.8
-97.986511	41.275856	516.788	516.788	0.7	7.7
-97.986565	41.275856	516.803	516.803	0.8	8.6
-97.986618	41.275856	516.824	516.824	0.7	10
-97.986671	41.275856	516.839	516.839	0.7	11.3
-97.986725	41.275856	516.846	516.846	0.6	11.3
-97.986771	41.275856	516.856	516.856	0.6	10.1
-97.986816	41.275856	516.869	516.869	0.6	10
-97.986862	41.275856	516.888	516.888	0.6	8.8
-97.986908	41.275856	516.919	516.919	0.6	8.5
-97.986954	41.275856	516.938	516.938	0.7	8.9
-97.987	41.275856	516.951	516.951	0.7	8
-97.987053	41.275856	516.954	516.954	0.6	8.6
-97.987106	41.275856	516.949	516.949	0.6	8.2
-97.987152	41.275856	516.948	516.948	0.5	7.5
-97.987198	41.275856	516.94	516.94	0.5	5.7
-97.987244	41.27586	516.926	516.926	0.5	9.5
-97.987297	41.275864	516.941	516.941	0.5	9.2
-97.98735	41.275864	516.968	516.968	0.6	7.5
-97.987396	41.275864	516.974	516.974	0.6	6
-97.987442	41.275864	516.964	516.964	0.6	6.9
-97.987488	41.275864	516.949	516.949	0.7	7.5
-97.987534	41.275864	516.949	516.949	0.7	6.7
-97.987572	41.275864	516.964	516.964	0.6	7.8
-97.98761	41.275864	516.979	516.979	0.5	7.5
-97.987656	41.275864	517.002	517.002	0.6	6.7
-97.987694	41.275864	517.033	517.033	0.6	7
-97.987732	41.275864	517.053	517.053	0.6	7.2
-97.98777	41.275864	517.074	517.074	0.7	7.9
-97.987816	41.275864	517.109	517.109	0.6	8.5
-97.987854	41.275864	517.152	517.152	0.7	8.2
-97.9879	41.275864	517.195	517.195	0.6	7.6
-97.987946	41.275864	517.225	517.225	0.6	7.9
-97.987991	41.275864	517.24	517.24	0.5	6.7
-97.988037	41.275864	517.249	517.249	0.6	6.7
-97.988083	41.275864	517.248	517.248	0.5	7
-97.988129	41.275864	517.229	517.229	0.5	6.9
-97.988174	41.275864	517.214	517.214	0.5	6.5
-97.98822	41.275864	517.219	517.219	0.5	6.8
-97.988274	41.275864	517.229	517.229	0.5	6.7
-97.988327	41.275864	517.247	517.247	0.4	6.3
-97.988365	41.275864	517.266	517.266	0.4	6.7
-97.988403	41.275864	517.287	517.287	0.4	6.7
-97.988449	41.275864	517.301	517.301	0.4	6.9
-97.988503	41.275864	517.29	517.29	0.4	8.8
-97.988548	41.275864	517.261	517.261	0.4	7.8
-97.988586	41.275864	517.226	517.226	0.4	5.2
-97.988632	41.275864	517.218	517.218	0.5	6.1
-97.988678	41.275864	517.22	517.22	0.5	6.6
-97.988724	41.275864	517.229	517.229	0.4	7.5
-97.98877	41.275864	517.24	517.24	0.4	8.1
-97.988815	41.275864	517.247	517.247	0.4	6.4
-97.988861	41.275864	517.264	517.264	0.5	6.3
-97.988907	41.275864	517.258	517.258	0.4	5
-97.988953	41.275867	517.255	517.255	0.4	5.2
-97.988998	41.275871	517.256	517.256	0.4	5.6
-97.989037	41.275871	517.248	517.248	0.4	5.6
-97.98909	41.275871	517.256	517.256	0.5	5.4
-97.989136	41.275871	517.271	517.271	0.4	5.1
-97.989182	41.275871	517.277	517.277	0.4	4.4
-97.989235	41.275871	517.281	517.281	0.4	4.1
-97.989273	41.275871	517.296	517.296	0.3	5
-97.989319	41.275871	517.302	517.302	0.3	5.8
-97.989365	41.275871	517.302	517.302	0.3	6
-97.98941	41.275871	517.308	517.308	0.3	6.7
-97.989456	41.275871	517.324	517.324	0.4	6.7
-97.989502	41.275871	517.322	517.322	0.4	6.4
-97.989548	41.275871	517.31	517.31	0.4	9.6
-97.989586	41.275871	517.272	517.272	0.4	15.2
-97.989624	41.275871	517.209	517.209	0.6	11.9
-97.98967	41.275871	517.148	517.148	0.7	11.8
-97.989723	41.275871	517.047	517.047	0.9	13.5
-97.989769	41.275871	516.922	516.922	0.9	17.4
-97.989822	41.275871	516.851	516.851	1.1	19
-97.989876	41.275871	516.898	516.898	1.3	14.9
-97.989929	41.275871	516.987	516.987	0.6	10.7
-97.989983	41.275871	517.052	517.052	0.7	13.7
-97.990036	41.275871	517.104	517.104	0.6	12.7
-97.990082	41.275871	517.152	517.152	0.6	10.4
-97.990135	41.275871	517.203	517.203	0.5	9.7
-97.990189	41.275871	517.262	517.262	0.5	9.6
-97.990242	41.275871	517.35	517.35	0.5	9.7
-97.990295	41.275871	517.431	517.431	0.4	7.5
-97.990341	41.275871	517.478	517.478	0.4	6.9
-97.990379	41.275871	517.5	517.5	0.3	5.2
-97.990417	41.275875	517.522	517.522	0.3	5.2
-97.990463	41.275879	517.553	517.553	0.3	4.3
-97.990501	41.275879	517.581	517.581	0.4	4.4
-97.990555	41.275879	517.614	517.614	0.5	4.9
-97.990601	41.275879	517.629	517.629	0.5	6
-97.990662	41.275879	517.628	517.628	0.5	5.2
-97.990715	41.275879	517.631	517.631	0.5	5
-97.990768	41.275879	517.627	517.627	0.5	5.2
-97.990814	41.275879	517.626	517.626	0.5	4.6
-97.99086	41.275879	517.636	517.636	0.6	4.2
-97.990906	41.275879	517.645	517.645	0.5	3.6
-97.990959	41.275879	517.663	517.663	0.6	4.5
-97.990997	41.275879	517.676	517.676	0.6	5.9
-97.991043	41.275879	517.685	517.685	0.6	6.5
-97.991081	41.275879	517.708	517.708	0.6	6.5
-97.991119	41.275879	517.731	517.731	0.5	6.2
-97.991165	41.275879	517.766	517.766	0.5	6.2
-97.991211	41.275879	517.816	517.816	0.5	6
-97.991257	41.275879	517.849	517.849	0.5	5.3
-97.991302	41.275879	517.88	517.88	0.5	5
-97.991341	41.275879	517.906	517.906	0.5	5
-97.991379	41.275879	517.917	517.917	0.5	5
-97.991425	41.275879	517.943	517.943	0.5	5.1
-97.991463	41.275879	517.977	517.977	0.5	4.8
-97.991501	41.275879	517.999	517.999	0.5	4.5
-97.991539	41.275879	518.014	518.014	0.4	4.3
-97.991577	41.275879	518.041	518.041	0.5	4.6
-97.991615	41.275879	518.093	518.093	0.5	4.8
-97.991653	41.275879	518.142	518.142	0.5	5.4
-97.991699	41.275879	518.182	518.182	0.7	5.7
-97.991745	41.275879	518.219	518.219	0.5	7.5
-97.991783	41.275879	518.242	518.242	0.7	5.8
-97.991821	41.275879	518.271	518.271	0.6	6.1
-97.991859	41.275879	518.311	518.311	0.6	6.9
-97.991898	41.275879	518.344	518.344	0.6	5.3
-97.991943	41.275879	518.38	518.38	0.6	5.3
-97.991989	41.275879	518.416	518.416	0.5	4
-97.992027	41.275879	518.441	518.441	0.5	4.6
-97.992065	41.275879	518.471	518.471	0.5	4.9
-97.992104	41.275879	518.505	518.505	0.4	5
-97.992142	41.275879	518.538	518.538	0.5	5.1
-97.992195	41.275879	518.576	518.576	0.4	4.8
-97.992233	41.275879	518.62	518.62	0.4	4.3
-97.992279	41.275879	518.651	518.651	0.4	3.8
-97.992325	41.275879	518.681	518.681	0.4	4.4
-97.992371	41.275879	518.711	518.711	0.4	4.3
-97.992424	41.275883	518.73	518.73	0.4	5.2
-97.992477	41.275887	518.762	518.762	0.4	4.6
-97.992516	41.275887	518.806	518.806	0.3	3.7
-97.992554	41.275883	518.857	518.857	0.3	2.8
-97.992592	41.275879	518.911	518.911	0.4	3.1
-97.99263	41.275879	518.974	518.974	0.4	4
-97.992661	41.275879	519.018	519.018	0.5	3.5
-97.992691	41.275879	519.044	519.044	0.6	2
-97.992714	41.275879	519.076	519.076	0.5	2.7
-97.992737	41.275879	519.082	519.082	0.5	2.7
-97.992752	41.275879	519.078	519.078	0.4	2.5
-97.992775	41.275883	519.091	519.091	0.3	2.7
-97.992798	41.27589	519.107	519.107	0.6	2.6
-97.992813	41.275898	519.121	519.121	0.8	-4
-97.992821	41.275909	519.133	519.133	0.7	2.8
-97.992828	41.275921	519.148	519.148	0.3	2.8
-97.992836	41.275936	519.165	519.165	0.3	3
-97.992828	41.275951	519.183	519.183	0.3	4.4
-97.992821	41.275963	519.201	519.201	0.3	7.6
-97.992813	41.275978	519.186	519.186	0.7	3.6
-97.992798	41.27599	519.166	519.166	0.4	2.9
-97.992783	41.275997	519.144	519.144	0.5	5.8
-97.992775	41.276001	519.134	519.134	0.7	3.8
-97.992775	41.276001	519.138	519.138	0.8	3.7
-97.992775	41.276001	519.135	519.135	0.8	3.7
-97.99276	41.276001	519.096	519.096	1.4	4.1
-97.992737	41.276001	519.079	519.079	0.5	2.5
-97.992714	41.275997	519.067	519.067	0.4	3.1
-97.992691	41.275993	519.052	519.052	0.4	3.7
-97.992661	41.27599	518.999	518.999	0.4	3.1
-97.992638	41.275986	518.956	518.956	0.4	3.8
-97.992615	41.275982	518.913	518.913	0.4	2.9
-97.992577	41.275978	518.862	518.862	0.4	3.7
-97.992538	41.275978	518.836	518.836	0.4	4.2
-97.992493	41.275978	518.804	518.804	0.4	4.1
-97.992455	41.275982	518.758	518.758	0.4	4.1
-97.992409	41.275986	518.716	518.716	0.4	5
-97.992355	41.275982	518.682	518.682	0.5	6.9
-97.992317	41.275982	518.647	518.647	0.6	6.6
-97.992279	41.275986	518.586	518.586	0.5	6.4
-97.992233	41.275986	518.541	518.541	0.5	6
-97.99218	41.275986	518.494	518.494	0.5	5
-97.992126	41.275986	518.434	518.434	0.4	4.5
-97.992081	41.275986	518.398	518.398	0.5	5.5
-97.992035	41.275986	518.36	518.36	0.6	4.9
-97.991989	41.275986	518.315	518.315	0.7	5.1
-97.991936	41.275986	518.27	518.27	0.7	5.7
-97.991882	41.275986	518.221	518.221	0.8	6
-97.991821	41.275986	518.172	518.172	0.8	7
-97.991776	41.275986	518.132	518.132	0.7	6.6
-97.991722	41.275986	518.098	518.098	0.6	5.6
-97.991676	41.275986	518.051	518.051	0.6	4.3
-97.991623	41.275986	517.998	517.998	0.6	4.5
-97.991577	41.275986	517.962	517.962	0.6	3.8
-97.991531	41.275986	517.926	517.926	0.6	3.6
-97.991478	41.275986	517.878	517.878	0.6	4.3
-97.991425	41.275986	517.838	517.838	0.6	5.6
-97.991364	41.275982	517.804	517.804	0.6	8.7
-97.991318	41.275978	517.761	517.761	0.5	7.4
-97.991272	41.275978	517.718	517.718	0.6	7.6
-97.991211	41.275978	517.697	517.697	0.6	7
-97.99115	41.275978	517.702	517.702	0.6	7
-97.991096	41.275978	517.698	517.698	0.6	5.6
-97.991043	41.275978	517.687	517.687	0.6	4.2
-97.99099	41.275978	517.678	517.678	0.5	4
-97.990944	41.275978	517.67	517.67	0.5	4.4
-97.990891	41.275978	517.647	517.647	0.5	4.4
-97.990837	41.275978	517.62	517.62	0.5	4.1
-97.990784	41.275978	517.604	517.604	0.5	5.5
-97.99073	41.275978	517.583	517.583	0.6	5.7
-97.990677	41.275978	517.574	517.574	0.6	5.3
-97.990616	41.275978	517.573	517.573	0.5	4.1
-97.990555	41.275978	517.557	517.557	0.5	4.1
-97.990494	41.275978	517.527	517.527	0.5	4
-97.990433	41.275978	517.5	517.5	0.4	3.6
-97.990379	41.275978	517.489	517.489	0.4	4.1
-97.990311	41.275978	517.462	517.462	0.5	7.8
-97.990257	41.275978	517.372	517.372	0.7	7.6
-97.990204	41.275978	517.27	517.27	0.7	8.2
-97.990135	41.275978	517.208	517.208	0.6	7.4
-97.990067	41.275978	517.178	517.178	0.6	8.6
-97.990013	41.275978	517.156	517.156	0.6	10.3
-97.98996	41.275978	517.102	517.102	0.9	9.1
-97.989891	41.275978	516.984	516.984	1.3	19.1
-97.989838	41.27597	516.921	516.921	1.4	15.6
-97.989777	41.275967	516.993	516.993	1.1	13.3
-97.989723	41.275967	517.084	517.084	1	12.8
-97.98967	41.275967	517.157	517.157	1	12.8
-97.989616	41.275967	517.226	517.226	0.8	8.8
-97.989548	41.275967	517.254	517.254	0.4	7.3
-97.989494	41.275967	517.256	517.256	0.5	5.7
-97.989441	41.275967	517.257	517.257	0.4	4.5
-97.98938	41.275967	517.262	517.262	0.5	4.5
-97.989319	41.275967	517.264	517.264	0.4	3.8
-97.989258	41.275967	517.244	517.244	0.4	3.2
-97.989197	41.275967	517.246	517.246	0.4	3.7
-97.989143	41.275967	517.265	517.265	0.4	3.6
-97.98909	41.275967	517.282	517.282	0.4	5.3
-97.989029	41.275967	517.284	517.284	0.4	5
-97.988968	41.275967	517.268	517.268	0.4	4.6
-97.988899	41.275967	517.27	517.27	0.4	4.1
-97.988846	41.275967	517.26	517.26	0.5	5.6
-97.988785	41.275967	517.224	517.224	0.5	5.8
-97.988724	41.275967	517.191	517.191	0.5	5.2
-97.988655	41.275967	517.177	517.177	0.4	5.4
-97.988602	41.275967	517.176	517.176	0.5	6.3
-97.988541	41.275967	517.18	517.18	0.6	10.8
-97.98848	41.275967	517.185	517.185	0.6	6.2
-97.988411	41.275967	517.175	517.175	0.5	7.2
-97.988358	41.275967	517.137	517.137	0.6	6
-97.988297	41.275967	517.109	517.109	0.6	6.9
-97.988235	41.275967	517.107	517.107	0.7	6.3
-97.988174	41.275967	517.1	517.1	0.7	5.6
-97.988113	41.275967	517.085	517.085	0.9	4.9
-97.98806	41.275967	517.063	517.063	0.9	7.6
-97.988007	41.275967	517.036	517.036	0.9	8.7
-97.987946	41.275967	517.018	517.018	0.8	7.8
-97.987892	41.275967	517.008	517.008	0.8	7.1
-97.987839	41.275967	516.976	516.976	0.8	8.4
-97.987778	41.275967	516.937	516.937	0.9	8.2
-97.987717	41.275967	516.924	516.924	0.9	8.1
-97.987663	41.275967	516.926	516.926	0.9	8.1
-97.98761	41.275967	516.934	516.934	1	8.1
-97.987549	41.275967	516.937	516.937	0.8	8.7
-97.987488	41.275967	516.932	516.932	0.7	13.2
-97.987427	41.275963	516.935	516.935	0.7	10.6
-97.987366	41.275959	516.931	516.931	0.9	10.5
-97.987305	41.275959	516.914	516.914	0.8	10
-97.987244	41.275959	516.917	516.917	0.6	8.9
-97.98719	41.275959	516.956	516.956	0.6	9.5
-97.987106	41.275959	516.985	516.985	0.6	9.5
-97.987015	41.275959	516.979	516.979	0.7	7.9
-97.986946	41.275959	516.966	516.966	0.7	10.1
-97.986877	41.275959	516.941	516.941	0.8	9.6
-97.986816	41.275959	516.916	516.916	0.7	8.4
-97.986755	41.275959	516.904	516.904	0.7	7.5
-97.986702	41.275959	516.89	516.89	0.7	6.6
-97.986633	41.275959	516.879	516.879	0.8	8.4
-97.98658	41.275955	516.864	516.864	0.8	7.9
-97.986526	41.275951	516.836	516.836	1	8.9
-97.986465	41.275951	516.822	516.822	0.8	10.7
-97.986404	41.275951	516.806	516.806	1.1	9.6
-97.986351	41.275951	516.78	516.78	1.3	12.2
-97.986298	41.275951	516.792	516.792	1.1	9.1
-97.986229	41.275951	516.822	516.822	0.8	11.8
-97.986176	41.275951	516.832	516.832	0.7	10.1
-97.986115	41.275948	516.839	516.839	0.7	7.9
-97.986053	41.275944	516.841	516.841	0.8	5.9
-97.985985	41.275944	516.813	516.813	0.6	4.4
-97.985916	41.275944	516.776	516.776	0.6	4.1
-97.985855	41.275944	516.753	516.753	0.5	4.4
-97.985794	41.275944	516.739	516.739	0.6	4.7
-97.985733	41.275944	516.715	516.715	0.6	4.2
-97.985672	41.275944	516.681	516.681	0.5	3.8
-97.985619	41.275944	516.655	516.655	0.4	3.6
-97.985565	41.275944	516.63	516.63	0.4	3.9
-97.985504	41.275944	516.615	516.615	0.3	6.3
-97.985451	41.275944	516.622	516.622	0.3	4.4
-97.985397	41.275944	516.632	516.632	0.4	4.2
-97.985336	41.27594	516.632	516.632	0.6	5.1
-97.985275	41.275936	516.612	516.612	0.7	6.5
-97.985214	41.275936	516.59	516.59	0.9	6.6
-97.985153	41.275936	516.557	516.557	0.9	7.6
-97.985092	41.275936	516.509	516.509	0.9	7.9
-97.985031	41.275936	516.47	516.47	0.8	8.1
-97.984962	41.275936	516.449	516.449	0.7	8.1
-97.984909	41.275936	516.434	516.434	0.7	8.5
-97.984848	41.275936	516.419	516.419	0.8	9.4
-97.984787	41.275936	516.397	516.397	0.7	9.4
-97.984726	41.275936	516.367	516.367	0.7	9.4
-97.984665	41.275936	516.35	516.35	1	15
-97.984612	41.275936	516.343	516.343	0.9	12.5
-97.984558	41.275936	516.331	516.331	1.2	14.5
-97.984497	41.275932	516.317	516.317	1.1	14.7
-97.984436	41.275928	516.302	516.302	1.1	14.2
-97.984383	41.275928	516.286	516.286	1.2	13.4
-97.984329	41.275928	516.267	516.267	1.3	14.1
-97.984276	41.275928	516.253	516.253	1.1	13.7
-97.984222	41.275928	516.244	516.244	1	13.9
-97.984177	41.275928	516.234	516.234	1	17.5
-97.984123	41.275928	516.222	516.222	1.3	20.5
-97.98407	41.275928	516.19	516.19	1.6	22.2
-97.984024	41.275928	516.152	516.152	2.1	27.3
-97.983986	41.275928	516.128	516.128	2.3	33.6
-97.983948	41.275928	516.102	516.102	2	43.5
-97.983902	41.275928	516.062	516.062	2.4	48.5
-97.983871	41.275925	516.025	516.025	2.7	42.7
-97.983841	41.275921	515.989	515.989	2.8	47.6
-97.983803	41.275921	515.956	515.956	3.1	54.4
-97.983772	41.275921	515.917	515.917	3.5	48.6
-97.983749	41.275925	515.906	515.906	2.3	23.2
-97.983734	41.275932	515.9	515.9	2.1	18.5
-97.983719	41.27594	515.861	515.861	1.9	18.2
-97.983704	41.275951	515.832	515.832	1.6	17.8
-97.983688	41.27597	515.816	515.816	1.9	17.4
-97.983704	41.275986	515.81	515.81	1.8	16.3
-97.983711	41.276001	515.801	515.801	1.7	15.3
-97.983719	41.276012	515.782	515.782	1.7	16.3
-97.983734	41.27602	515.769	515.769	2	24.5
-97.983757	41.276024	515.788	515.788	3.9	68.3
-97.98378	41.276024	515.864	515.864	3.8	52.5
-97.983803	41.27602	515.948	515.948	2.8	33.5
-97.983841	41.276012	516.02	516.02	2.6	31.6
-97.983871	41.276005	516.099	516.099	2.8	38.1
-97.98391	41.275997	516.151	516.151	2.5	37.5
-97.983948	41.275993	516.192	516.192	2.3	32.4
-97.983986	41.275993	516.215	516.215	2.3	26.3
-97.984024	41.275993	516.219	516.219	2.1	26.6
-97.98407	41.275993	516.225	516.225	1.8	24.9
-97.984108	41.275993	516.224	516.224	1.6	20.5
-97.984154	41.275993	516.223	516.223	1.4	17.9
-97.984192	41.275993	516.236	516.236	1.5	19.5
-97.98423	41.275993	516.249	516.249	1.2	17.9
-97.984261	41.275997	516.265	516.265	1.3	15.9
-97.984299	41.276001	516.287	516.287	1.4	15
-97.984352	41.276001	516.306	516.306	1.7	15.3
-97.98439	41.276001	516.316	516.316	1.5	13.1
-97.984436	41.276001	516.318	516.318	1.7	14.3
-97.984482	41.276001	516.323	516.323	1.6	16
-97.98452	41.276001	516.321	516.321	1.4	16.1
-97.984558	41.276001	516.326	516.326	1.3	13.9
-97.984612	41.276001	516.343	516.343	1.1	14.7
-97.984665	41.276001	516.359	516.359	0.9	11.7
-97.984703	41.276001	516.37	516.37	0.7	10.2
-97.984741	41.276001	516.391	516.391	0.7	12.1
-97.984787	41.276001	516.413	516.413	0.7	11.7
-97.98484	41.276001	516.428	516.428	0.7	7.5
-97.984879	41.276001	516.435	516.435	0.9	8.7
-97.984924	41.276001	516.448	516.448	0.8	8.1
-97.98497	41.276005	516.469	516.469	0.9	9.1
-97.985016	41.276009	516.486	516.486	1	10.6
-97.985062	41.276009	516.501	516.501	1.1	9.2
-97.985115	41.276009	516.52	516.52	0.9	7.6
-97.985153	41.276009	516.541	516.541	0.9	7.5
-97.985199	41.276009	516.565	516.565	1.1	7.6
-97.985245	41.276009	516.595	516.595	1	6.6
-97.985291	41.276009	516.613	516.613	0.8	7.2
-97.985344	41.276009	516.625	516.625	0.6	7.1
-97.985397	41.276009	516.636	516.636	0.7	5.4
-97.985443	41.276009	516.635	516.635	0.4	4
-97.985489	41.276009	516.635	516.635	0.4	3.6
-97.985535	41.276009	516.646	516.646	0.3	3.4
-97.98558	41.276009	516.674	516.674	0.3	3.6
-97.985619	41.276009	516.706	516.706	0.4	3.4
-97.985672	41.276009	516.716	516.716	0.4	3
-97.985718	41.276009	516.729	516.729	0.5	4.2
-97.985764	41.276009	516.759	516.759	0.8	5.4
-97.985817	41.276009	516.786	516.786	0.6	4.7
-97.985863	41.276009	516.81	516.81	0.9	5.5
-97.985916	41.276012	516.832	516.832	1	6.2
-97.985962	41.276016	516.854	516.854	1	6.8
-97.986008	41.276016	516.875	516.875	0.8	7.2
-97.986069	41.276016	516.888	516.888	0.8	6.8
-97.98613	41.276016	516.889	516.889	0.8	7.6
-97.986176	41.276016	516.875	516.875	0.8	7.3
-97.986221	41.276016	516.856	516.856	0.8	7.6
-97.986267	41.276016	516.846	516.846	0.9	7.7
-97.98632	41.276016	516.858	516.858	1	8.2
-97.986374	41.276016	516.864	516.864	1	7.8
-97.98642	41.276016	516.859	516.859	0.9	7.3
-97.986465	41.276016	516.867	516.867	0.8	6.5
-97.986511	41.276016	516.884	516.884	0.8	6.6
-97.986565	41.276016	516.887	516.887	0.8	6.6
-97.986618	41.276016	516.89	516.89	0.8	7.8
-97.986664	41.276016	516.909	516.909	0.8	6.8
-97.98671	41.276016	516.919	516.919	0.8	6.9
-97.986755	41.276016	516.933	516.933	0.8	7
-97.986809	41.276016	516.948	516.948	0.8	6.9
-97.986862	41.27602	516.956	516.956	0.8	7
-97.986908	41.276024	516.964	516.964	0.8	7.3
-97.986954	41.276024	516.975	516.975	0.9	7.5
-97.987	41.276024	516.983	516.983	0.8	7.9
-97.987053	41.276024	516.993	516.993	0.7	7.8
-97.987106	41.276024	517.009	517.009	0.7	7.3
-97.987152	41.276024	517.013	517.013	0.8	6.3
-97.987198	41.276024	517	517	0.8	6.3
-97.987244	41.276024	516.986	516.986	0.8	6.3
-97.987297	41.276024	516.973	516.973	0.9	7.1
-97.98735	41.276024	516.954	516.954	1	7.7
-97.987396	41.276024	516.944	516.944	0.9	7.6
-97.987434	41.276024	516.935	516.935	0.9	6.3
-97.987473	41.276024	516.927	516.927	0.7	5.8
-97.987526	41.276024	516.935	516.935	0.7	6
-97.987572	41.276024	516.947	516.947	0.7	5.8
-97.987625	41.276024	516.962	516.962	0.8	5.8
-97.987671	41.276024	516.972	516.972	0.9	7.3
-97.987717	41.276024	516.974	516.974	0.9	6.3
-97.98777	41.276024	517.002	517.002	0.8	5.9
-97.987816	41.276024	517.049	517.049	0.8	6.1
-97.987869	41.276024	517.069	517.069	0.9	7
-97.987915	41.276024	517.067	517.067	0.8	6.9
-97.987961	41.276024	517.07	517.07	0.8	6.7
-97.988014	41.276024	517.094	517.094	0.7	7.1
-97.98806	41.276024	517.13	517.13	0.7	5.9
-97.988113	41.276024	517.172	517.172	0.7	5.9
-97.988159	41.276024	517.198	517.198	0.7	8
-97.988205	41.276024	517.211	517.211	0.7	9.3
-97.988258	41.276024	517.219	517.219	0.7	7.6
-97.988304	41.276024	517.225	517.225	0.7	6.4
-97.988358	41.276024	517.234	517.234	0.6	6.7
-97.988419	41.276024	517.234	517.234	0.6	8.7
-97.988464	41.276024	517.225	517.225	0.6	7.8
-97.988518	41.276024	517.209	517.209	0.6	7.8
-97.988571	41.276031	517.205	517.205	0.6	6.6
-97.988617	41.276035	517.218	517.218	0.6	6.1
-97.988663	41.276035	517.241	517.241	0.6	6.7
-97.988708	41.276035	517.266	517.266	0.5	6.5
-97.988762	41.276035	517.273	517.273	0.5	5.6
-97.988815	41.276035	517.266	517.266	0.5	5.5
-97.988861	41.276035	517.263	517.263	0.5	5.6
-97.988914	41.276035	517.265	517.265	0.5	5.3
-97.988968	41.276035	517.263	517.263	0.5	4.8
-97.989021	41.276035	517.259	517.259	0.4	4.7
-97.989075	41.276035	517.229	517.229	0.4	3.6
-97.98912	41.276035	517.203	517.203	0.4	4.2
-97.989166	41.276035	517.21	517.21	0.4	4.5
-97.989212	41.276035	517.214	517.214	0.4	5
-97.989265	41.276035	517.212	517.212	0.4	3.9
-97.989319	41.276035	517.219	517.219	0.4	4.6
-97.989365	41.276035	517.239	517.239	0.4	4.4
-97.989426	41.276035	517.254	517.254	0.4	5
-97.989479	41.276035	517.26	517.26	0.5	5.1
-97.989525	41.276035	517.269	517.269	0.5	5.8
-97.989578	41.276035	517.256	517.256	0.6	7.7
-97.989624	41.276035	517.216	517.216	0.8	8
-97.98967	41.276035	517.152	517.152	1	8.9
-97.989731	41.276035	517.063	517.063	1.2	11.8
-97.989792	41.276035	516.948	516.948	1.3	16.5
-97.989838	41.276035	516.917	516.917	1.7	16.9
-97.989883	41.276035	517.005	517.005	1.4	14.3
-97.989944	41.276035	517.08	517.08	0.8	11.3
-97.989998	41.276035	517.137	517.137	0.6	14.2
-97.990051	41.276035	517.19	517.19	0.6	11.9
-97.990112	41.276039	517.223	517.223	0.7	10.1
-97.990173	41.276043	517.266	517.266	0.8	8.1
-97.990227	41.276043	517.328	517.328	0.8	6.8
-97.99028	41.276043	517.385	517.385	0.7	6.1
-97.990334	41.276043	517.404	517.404	0.6	6.2
-97.990379	41.276043	517.401	517.401	0.6	9.4
-97.990417	41.276043	517.404	517.404	0.7	11.3
-97.990471	41.276043	517.42	517.42	0.6	11.6
-97.990524	41.276043	517.443	517.443	0.6	8.7
-97.99057	41.276043	517.47	517.47	0.6	6.4
-97.990616	41.276043	517.495	517.495	0.6	5.5
-97.990662	41.276043	517.513	517.513	0.7	6.7
-97.990715	41.276043	517.523	517.523	0.7	7.1
-97.990753	41.276043	517.525	517.525	0.7	6.9
-97.990799	41.276043	517.536	517.536	0.5	4.6
-97.990845	41.276043	517.553	517.553	0.5	4.7
-97.990891	41.276043	517.564	517.564	0.5	4.5
-97.990944	41.276043	517.573	517.573	0.5	4.2
-97.990982	41.276043	517.586	517.586	0.6	4.9
-97.991028	41.276043	517.594	517.594	0.6	5.7
-97.991074	41.276043	517.606	517.606	0.7	6.9
-97.991119	41.276043	517.62	517.62	0.8	7.7
-97.991165	41.276043	517.628	517.628	0.7	7.9
-97.991219	41.276043	517.646	517.646	0.7	6.2
